full_name;type;alpha;seed;value;feasible
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;87;10765.87;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;87;12482.84;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;87;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;24;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;24;711.29;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;24;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;24;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;24;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;24;1112.95;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;24;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;24;1215.93;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;24;7815.59;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;24;8270.78;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;24;7571.01;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;24;8114.89;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;24;10159.87;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;24;10469.11;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;24;12485.09;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;24;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;31;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;31;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;31;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;31;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;31;1010.61;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;31;1035.79;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;31;1415.74;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;31;1198.32;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;31;7827.97;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;31;8310.25;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;31;7576.55;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;31;8086.59;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;31;10243.28;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;31;10899.4;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;31;12379.64;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;31;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;38;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;38;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;38;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;38;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;38;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;38;1101.12;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;38;1421.71;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;38;1196.68;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;38;7858.25;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;38;8284.95;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;38;7560.62;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;38;8012.66;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;38;10102.96;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;38;10909.07;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;38;12760.06;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;38;10747.49;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;45;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;45;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;45;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;45;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;45;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;45;1099.55;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;45;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;45;1200.19;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;45;7883.47;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;45;8014.99;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;45;7642.47;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;45;8082.64;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;45;10161.48;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;45;10649.05;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;45;12152.74;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;45;10767.15;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;52;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;52;711.29;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;52;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;52;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;52;1010.61;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;52;1096.33;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;52;1416.04;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;52;1194.01;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;52;7912.57;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;52;8149.19;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;52;7644.17;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;52;8034.45;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;52;10300.77;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;52;10486.71;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;52;12513.72;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;52;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;59;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;59;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;59;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;59;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;59;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;59;1119;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;59;1412.38;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;59;1199.23;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;59;7959.42;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;59;8216.53;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;59;7543.13;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;59;8064.19;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;59;10079.93;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;59;10726.14;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;59;12673.29;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;59;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;66;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;66;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;66;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;66;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;66;1006.16;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;66;1103.91;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;66;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;66;1201.89;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;66;7877.85;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;66;8319.24;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;66;7499.8;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;66;8042.89;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;66;9959.24;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;66;10752.22;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;66;12412.17;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;66;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;73;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;73;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;73;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;73;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;73;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;73;1110.17;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;73;1416.31;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;73;1221.83;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;73;7870.08;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;73;8226.47;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;73;7642.39;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;73;8094.63;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;73;10267.69;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;73;10853.18;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;73;12282.84;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;73;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;80;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;80;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;80;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;80;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;80;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;80;1124.38;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;80;1417.83;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;80;1202.08;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;80;7959.42;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;80;8005.49;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;80;7483.51;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;80;8100.75;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;80;10173.14;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;80;10588.99;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;80;12191.49;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;80;10729.24;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;87;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;87;711.29;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;87;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;87;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;87;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;87;1113.85;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;87;1415.74;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;87;1211.05;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;87;7943.69;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;87;8322.4;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;87;7475.79;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;87;7926.92;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;87;10157.23;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;87;11006.16;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;87;12615.44;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;87;10736.21;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;94;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;94;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;94;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;94;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;94;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;94;1088.63;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;94;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;94;1183.17;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;94;7788.64;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;94;8155.74;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;94;7450.89;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;94;7863.62;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;94;10192.62;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;94;10313.06;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;94;12482.63;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;94;10395.92;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;101;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;101;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;101;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;101;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;101;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;101;1099.16;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;101;1412.38;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;101;1199.12;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;101;7925.66;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;101;8075.95;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;101;7500.16;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;101;7865.63;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;101;10022.06;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;101;10393.25;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;101;12213.33;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;101;10529.5;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;108;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;108;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;108;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;108;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;108;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;108;1077.37;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;108;1415.74;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;108;1167.51;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;108;7682.95;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;108;7991.9;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;108;7327.39;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;108;7928.44;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;108;9754.05;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;108;10461.29;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;108;12512.89;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;108;10579.51;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;115;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;115;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;115;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;115;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;115;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;115;1049.42;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;115;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;115;1157.73;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;115;7702.69;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;115;8118.43;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;115;7502.37;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;115;7854.31;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;115;10021.31;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;115;10252.15;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;115;12153.8;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;115;10453.02;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;122;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;122;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;122;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;122;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;122;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;122;1088.39;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;122;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;122;1170.31;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;122;7818.71;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;122;7876.24;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;122;7455.8;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;122;7790.06;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;122;9956.37;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;122;10393.69;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;122;12380.25;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;122;10371;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;129;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;129;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;129;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;129;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;129;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;129;1102.05;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;129;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;129;1137.18;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;129;7738.28;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;129;8139.17;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;129;7298.98;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;129;7782.88;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;129;9984.41;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;129;10063.88;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;129;12238.17;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;129;10550.72;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;136;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;136;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;136;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;136;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;136;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;136;1081.68;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;136;1416.31;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;136;1136.25;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;136;7759.16;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;136;8186.64;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;136;7415.66;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;136;7857.87;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;136;9966.59;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;136;9997.54;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;136;12255.83;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;136;10520.89;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;143;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;143;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;143;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;143;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;143;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;143;1100.97;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;143;1417.26;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;143;1136.25;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;143;7762.44;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;143;8065.13;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;143;7579.19;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;143;7893.6;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;143;10020.24;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;143;10190.42;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;143;12321.48;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;143;10437.1;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;150;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;150;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;150;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;150;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;150;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;150;1094.78;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;150;1417.69;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;150;1167.76;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;150;7674.51;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;150;8146.85;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;150;7565.03;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;150;7924.02;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;150;9742;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;150;10297.25;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;150;12316.53;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;150;10405.47;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;157;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;157;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;157;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;157;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;157;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;157;1092.28;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;157;1411.26;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;157;1134.47;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;157;7785.57;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;157;8222.03;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;157;7391.56;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;157;7848.87;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;157;9688.94;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;157;10404.13;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;157;12369.92;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;157;10640.46;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;94;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;94;711.29;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;94;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;94;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;94;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;94;1108.34;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;94;1422.84;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;94;1196.49;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;94;7873.37;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;94;8092.32;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;94;7529.7;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;94;7863.62;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;94;10170.64;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;94;10753.77;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;94;12533;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;94;10527.67;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;101;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;101;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;101;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;101;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;101;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;101;1088.65;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;101;1415.74;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;101;1198.32;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;101;7781.99;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;101;7948.67;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;101;7472.4;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;101;7978.14;TRUE
